|text|span|label|ordinal
1611|Еда была очень дорогой (мы потратили $160 на обед на двоих), но невероятно вкусной.|еда|conflict|0.0
1651|Остальное меню ограничено, но все блюда вкусные.|меню|conflict|0.0
1663|Официанты очень заняты, обслуживание не выдающееся, но меня никогда не обслуживали грубо.|обслуживание|conflict|0.0
1696|Хотя место могло бы быть более привлекательным и просторным, в целом это не так уж важно.|место|conflict|0.0
1740|Есть несколько итальянских сотрудников, которые, возможно, не очень хорошо говорят по-английски, но для меня это добавляет колорита.|сотрудники|conflict|0.0
1759|Сэндвичи хоть и дорогие, но огромные — легко хватит на двоих, так что это выгодно!|сэндвичи|conflict|0.0
1781|Счет немного высокий, но оно того стоит.|счет|conflict|0.0
1809|Возможно, эта еда считается экстремальной для жителя Верхнего Ист-Сайда, но для тех, кто действительно пробовал этническую кухню, она просто пресная.|еда|conflict|0.0
1814|Это маленькое место определенно превзошло мои ожидания, и здесь действительно много еды за ваши деньги.|место|conflict|0.0
1876|Винная карта не очень большая, но хорошо подобрана.|винная карта|conflict|0.0
1895|Обслуживание было нормальным, но не таким гладким, как я ожидал от места с такими ценами и репутацией.|обслуживание|conflict|0.0
1917|Красные раздвижные двери могут быть уникальными, но они не защищают от холодного воздуха с улицы.|двери|conflict|0.0
1920|Еда дорогая, но каждый кусочек того стоит.|еда|conflict|0.0
1975|Возможно, я так говорю, потому что это место выглядело многообещающе для любителей вредной еврейской деликатесной еды, но оказалось плохо управляемым и ужасным.|еврейская деликатесная еда|conflict|0.0
2142|И даже с атмосферой паба они были прекрасны с моими детьми!|атмосфера паба|conflict|0.0
2164|Обычно есть очередь, но оно того стоит.|очередь|conflict|0.0
2187|Еда в лучшем случае нормальная, а атмосфера... ну, это дело вкуса: кто-то может считать ее милой, мне она показалась раздражающей.|атмосфера|conflict|0.0
2195|Еда, похоже, не готовится на месте, но из-за высокого спроса она довольно свежая.|еда|conflict|0.0
2211|Моя главная жалоба — невкусная еда, хотя и красиво поданная.|еда|conflict|0.0
2233|Официанты медленные, но милые.|официанты|conflict|0.0
2271|Но оно того стоит, чтобы подождать.|ожидание|conflict|0.0
2382|Даже с фиксированными ценами этот ресторан не стоит того.|фиксированные цены|conflict|0.0
2396|Место было не так сложно найти, но оно было переполнено: как только мы с парнем получили еду, очередь дошла до двери.|место|conflict|0.0
2433|Роллы были большими, но невкусными, а сашими несвежим.|роллы|conflict|0.0
2439|Попробуйте острую закуску с креветками (опять же, не лучшая цена в мире, но оно того стоит) и отличное лам-виндалу.|цена|conflict|0.0
2443|Еда была хорошей, но не настолько, чтобы ждать или возвращаться снова.|еда|conflict|0.0
2532|Еда может быть дорогой, но фиксированное меню дегустации предлагает отличную еду за хорошую цену, и они учитывают аллергии и предпочтения.|еда|conflict|0.0
2684|Еда была очень хорошей, но не очень тайской.|еда|conflict|0.0
2718|Обслуживание дружелюбное, хоть и не самое быстрое, еда отличная, а цены, хоть и не дешевые, не опустошат ваш кошелек.|цены|conflict|0.0
2733|Курица пармезан была съедобной, но с консервированным томатным соусом и макаронами из коробки, а курица с портобелло состояла из сухой, несъедобной курицы с ужасным соусом.|курица пармезан|conflict|0.0
2780|Их бейглы нормальные, но немного пережаренные, и это не совсем «особенный» бейгл-опыт.|бейглы|conflict|0.0
2842|Хотя обслуживание могло бы быть лучше (возможно, из-за нескольких больших групп в зале), оно очень вежливое и теплое, как и большинство клиентов.|обслуживание|conflict|0.0
2855|Обслуживание иногда lacks focus, и это не идеально, если вы спешите, но со мной никогда не были грубы.|обслуживание|conflict|0.0
2872|Обслуживание было внимательным, но ненавязчивым, еда намного лучше, чем во многих известных ресторанах Мидтауна, а винная карта обширна и хорошо оценена.|обслуживание|conflict|0.0
2904|Интерьер приятный, но более casual, чем fine dining.|интерьер|conflict|0.0
2916|Еда хорошая, но очень дорогая для такого уровня casual.|еда|conflict|0.0
2993|Забудьте о спешке, ожидании и шуме (который не так уж и плох) — кто вообще ходит в стейк-хаус за уютом и романтикой?|ожидание|conflict|0.0
2994|Забудьте о спешке, ожидании и шуме (который не так уж и плох) — кто вообще ходит в стейк-хаус за уютом и романтикой?|шум|conflict|0.0
2995|Забудьте о спешке, ожидании и шуме (который не так уж и плох) — кто вообще ходит в стейк-хаус за уютом и романтикой?|спешка|conflict|0.0
3090|На десерт мы разделили шоколадный торт и ванильное мороженое (с эспрессо), которые были вкусными, но, на мой взгляд, немного переоцененными.|шоколадный торт|conflict|0.0
3091|На десерт мы разделили шоколадный торт и ванильное мороженое (с эспрессо), которые были вкусными, но, на мой взгляд, немного переоцененными.|ванильное мороженое (с эспрессо)|conflict|0.0
3092|На десерт мы разделили шоколадный торт и ванильное мороженое (с эспрессо), которые были вкусными, но, на мой взгляд, немного переоцененными.|десерт|conflict|0.0
3151|Отличная винная карта (итальянская), хорошая еда, обслуживание сначала было нормальным.|обслуживание|conflict|0.0
3154|Что касается обслуживания, официантки не были особенно дружелюбны, но свою работу сделали.|обслуживание|conflict|0.0
3155|Что касается обслуживания, официантки не были особенно дружелюбны, но свою работу сделали.|официантки|conflict|0.0
3179|Их список саке был обширным, но мы искали Purple Haze, которого не было в списке, но его приготовили по запросу!|Purple Haze|conflict|0.0
3253|Вы платите за атмосферу, которая приятна, но ее можно найти во многих местах в Бэй-Ридж.|атмосфера|conflict|0.0
3265|Интерьер очень простой, но уютный.|интерьер|conflict|0.0
3280|Даже с относительно недорогой бутылкой вина (если можно назвать $70 недорогими), стоимость зашкаливает за еду выше среднего.|бутылка вина|conflict|0.0
3288|Еда нормальная — что-то хорошее, что-то нет (например, стейк, который часто бывает сухим).|еда|conflict|0.0
3305|Персонал был вежлив, но казался очень напряженным, а общий туалет нужно чистить чаще.|персонал|conflict|0.0
3309|Обслуживание было очень быстрым, но немного торопливым.|обслуживание|conflict|0.0
3360|Суши были от средних до ниже средних, обслуживание всегда ниже нормы, а атмосфера колеблется от приятной до раздражающей (если сидеть за кухней, акустика ужасная, все громко эхом отражается).|атмосфера|conflict|0.0
3416|Нельзя сказать, что это дешево, потому что в Чайнатауне еда дешевле.|еда|conflict|0.0
3421|Я годами считал тосканскую кухню лучшей, но Сальваторе убедил меня в прелестях неаполитанской кухни с первого визита.|тосканская кухня|conflict|0.0
3610|Коллекция саке была отличной (попробуйте Nanbu Bijin), но дорогой.|коллекция саке|conflict|0.0
3625|Обслуживание было на уровне, но не идеальным.|обслуживание|conflict|0.0
3648|Следовало назвать это маскарпоне с шоколадной крошкой — хороший, но далекий от заявленного названия десерт.|маскарпоне с шоколадной крошкой|conflict|0.0
Вот перевод второго и четвёртого столбцов на русский язык с сохранением структуры данных:||||
```403|Обслуживание нормальное, некоторые люди не получили то, что заказывали.|обслуживание|neutral|0.0
405|Рекомендую бронировать столик, хотя мы видели, как людей сажали и без брони.|бронирование|neutral|0.0
406|Единственное, что мне moderately понравилось — это их фирменное блюдо: жареная курица с пюре из эдамаме.|жареная курица с пюре из эдамаме|neutral|0.0
412|Я пошёл в Del Frisco's в пятницу вечером с парнем на бронь к 20:00.|бронь|neutral|0.0
413|Сделайте одолжение — поужинайте здесь и посмотрите, согласитесь ли вы со мной.|ужин|neutral|0.0
416|Очень популярный стиль изакая (саке и небольшие порции блюд, сочетающихся с саке).|порция|neutral|0.0
425|Они вкусные, но советую съесть только одну с мясом, так как они плохо сочетаются с пищеварением среднего американца.|мясо|neutral|0.0
435|Вместо того чтобы тратить здесь время: ПОДДЕРЖИВАЙТЕ РЕСТОРАНЫ, КОТОРЫЕ ЗАБОТЯТСЯ О ЕДЕ.|еда|neutral|0.0
439|Мужчина, который встречал гостей, пообещал сохранить столик для нашей компании из 7 человек, но затем посадил за него компанию из 2 (хотя вокруг было много свободных мест).|столик|neutral|0.0
445|Пока мы сидели и ели посредственную еду, менеджер начал отчитывать пару своих сотрудников за то, что те поставили не те контейнеры для соусов, объясняя, какие они дорогие.|контейнеры|neutral|1.0
452|Интерьер приятный и минималистичный, еда простая, но очень хорошо поданная и приготовленная, а винная карта отлично сочетается с блюдами.|еда|neutral|1.0
455|Я заказал блюдо с лососем, и хотя оно было нормальным, за такую цену я ожидал больше вкуса.|цена|neutral|0.0
457|Мы заказали melt с тунцом — он пришёл без сыра, так что получился просто бутерброд с тунцом.|сыр|neutral|0.0
473|Счёт выходит примерно $25 на двоих за обед без напитков.|счёт|neutral|0.0
474|Счёт выходит примерно $25 на двоих за обед без напитков.|обед|neutral|0.0
475|Счёт выходит примерно $25 на двоих за обед без напитков.|напитки|neutral|0.0
478|Еда отличная, обслуживание нормальное.|обслуживание|neutral|0.0
490|Также обратите внимание на фоновую музыку — довольно странный выбор.|музыка|neutral|0.0
497|Был там и пробовал разные блюда из морепродуктов и закуски.|блюда из морепродуктов|neutral|0.0
498|Был там и пробовал разные блюда из морепродуктов и закуски.|закуски|neutral|0.0
499|Отличное место для неформального свидания или бизнес-ланча с клиентами.|ланч|neutral|0.0
500|Всё, что мы получили при уходе на шоу без ужина, — это извинения.|ужин|neutral|0.0
501|Соседний столик спросил, сам ли он давил виноград, когда их давно заказанная бутылка вина наконец пришла.|бутылка вина|neutral|0.0
502|Соседний столик спросил, сам ли он давил виноград, когда их давно заказанная бутылка вина наконец пришла.|виноград|neutral|0.0
506|Обычно 3 против 4 позиций в блюде.|блюдо|neutral|0.0
509|Хотя некоторые базовые блюда отличные (бургер, некоторые пасты), еда — не главное здесь.|еда|neutral|0.0
511|Дим сам был так себе, ничего особенного.|дим сам|neutral|0.0
512|Еда была так себе.|еда|neutral|0.0
517|Устроил здесь сюрприз-ужин на 30-летие моей невесты — лучше и не придумаешь.|ужин|neutral|0.0
530|По какой-то причине все морепродукты в меню были недоступны, кроме лосося.|лосось|neutral|0.0
557|Музыка иногда становится слишком громкой, но это только заставило меня придвинуться ближе к моей прекрасной жене, и я почувствовал аромат кориандра.|кориандр|neutral|0.0
560|Проходил мимо этого ресторана какое-то время и наконец решил зайти на ужин.|ужин|neutral|0.0
562|Я заказал chu chu карри, а мой друг — куриный pad thai.|chu chu карри|neutral|0.0
563|Я заказал chu chu карри, а мой друг — куриный pad thai.|куриный pad thai|neutral|0.0
564|Мы ходим по понедельникам на фиксированное меню, и качество еды сравнимо с Blue Ribbon.|еда|neutral|0.0
565|Мы ходим по понедельникам на фиксированное меню, и качество еды сравнимо с Blue Ribbon.|фиксированное меню|neutral|0.0
578|Также хорошо подходит для деловых обедов с клиентами.|деловые обеды|neutral|0.0
601|Был в Spice три раза — дважды на ланче и один раз на ужине.|ланч|neutral|0.0
602|Был в Spice три раза — дважды на ланче и один раз на ужине.|ужин|neutral|0.0
612|Я обычно не заказываю вино к индийской еде, так что не могу оценить их винную карту или вина.|вино|neutral|0.0
613|Я обычно не заказываю вино к индийской еде, так что не могу оценить их винную карту или вина.|индийская еда|neutral|0.0
614|Я обычно не заказываю вино к индийской еде, так что не могу оценить их винную карту или вина.|винная карта|neutral|0.0
615|Я обычно не заказываю вино к индийской еде, так что не могу оценить их винную карту или вина.|вина|neutral|0.0
622|Еда была просто нормальной, по крайней мере из того, что было доступно.|еда|neutral|0.0
633|Мы даже не видели меню, так как официант описал и специальные предложения, и основные блюда.|меню|neutral|0.0
634|Мы даже не видели меню, так как официант описал и специальные предложения, и основные блюда.|основные блюда|neutral|0.0
636|Мы даже не видели меню, так как официант описал и специальные предложения, и основные блюда.|специальные предложения|neutral|0.0
637|Местоположение и атмосфера нормальные, но еда компенсирует всё.|местоположение|neutral|0.0
638|Местоположение и атмосфера нормальные, но еда компенсирует всё.|атмосфера|neutral|0.0
647|Двое из нашей компании хотели чего-то другого, и Volare сразу предложили два отличных блюда, которых не было в основном меню.|меню|neutral|0.0
665|Как только вы проходите через тяжёлую дверь, похожую на сейф, и видите людей, ожидающих вашего прихода, вы понимаете, что вас ждёт незабываемый гастрономический опыт.|дверь|neutral|0.0
674|Еда нормальная, но не лучше, чем в хорошем районном ресторане.|еда|neutral|0.0
688|Мы были здесь на ланче пару недель назад в субботу, и я был полностью впечатлён едой.|ланч|neutral|0.0
693|"Когда мы уходили, пара у двери сказала другому официанту: ""Мы не торопимся""."|официант|neutral|0.0
695|Меню впечатляло: от бургера до стейка и улиток.|бургер|neutral|0.0
696|Меню впечатляло: от бургера до стейка и улиток.|стейк|neutral|0.0
697|Меню впечатляло: от бургера до стейка и улиток.|улитки|neutral|0.0
711|Нам потребовалось 25 минут, чтобы принесли закуску.|закуска|neutral|0.0
713|Сочетайте еду с отличным разливным пивом или их хорошо подобранной винной картой.|еда|neutral|0.0
735|Но они были слишком большими для булочки.|булочка|neutral|0.0
743|Ах да, они ещё и врут по телефону, утверждая, что есть места в саду, а потом, конечно, мест нет.|места в саду|neutral|0.0
744|Ах да, они ещё и врут по телефону, утверждая, что есть места в саду, а потом, конечно, мест нет.|места|neutral|0.0
747|"Хотя они задают типичные вопросы вроде ""Какую воду вы предпочитаете?"", обслуживание было хорошим, и в целом это расслабляющее место для еды."|вода|neutral|0.0
752|Мы ужинали здесь в марте 2006 и заказали предтеатральный ужин из 3 блюд с винным сопровождением.|предтеатральный ужин из 3 блюд|neutral|0.0
753|Мы ужинали здесь в марте 2006 и заказали предтеатральный ужин из 3 блюд с винным сопровождением.|винное сопровождение|neutral|0.0
754|На ланч, наверное, намного больше людей, а на ужин редко бывает людно (слишком близко к центру).|ланч|neutral|0.0
755|На ланч, наверное, намного больше людей, а на ужин редко бывает людно (слишком близко к центру).|ужин|neutral|0.0
757|Чтобы получить напиток, нужно ждать вечность, и они почти всегда что-то забывают (хотя в счёт это всё равно включают).|напиток|neutral|0.0
768|Также завершите трапезу вкуснейшим идеальным кусочком тирамису.|трапеза|neutral|0.0
778|Я сидел спиной к спине с посетителем за соседним столиком, а официантам приходилось поднимать подносы над нашими головами, протискиваясь мимо снова и снова.|посетитель|neutral|0.0
783|Мы были в ресторане только один раз, но много раз заказывали ужин на вынос.|ужин|neutral|0.0
800|Цены соответствуют.|Цены|neutral|0.0
817|Я заказал филе-миньон с картофельным пюре с чесноком.|филе-миньон с картофельным пюре с чесноком|neutral|0.0
825|- хлеб в начале очень вкусный и вызывает желание взять ещё - пицца восхитительная и подаётся в индивидуальных размерах, однако будьте осторожны: любимая пицца Питера с прошутто и рукколой на самом деле является маргаритой с холодным прошутто и рукколой сверху, как салат.|маргарита с холодным прошутто и рукколой сверху|neutral|0.0
826|- хлеб в начале очень вкусный и вызывает желание взять ещё - пицца восхитительная и подаётся в индивидуальных размерах, однако будьте осторожны: любимая пицца Питера с прошутто и рукколой на самом деле является маргаритой с холодным прошутто и рукколой сверху, как салат.|салат|neutral|0.0
827|- хлеб в начале очень вкусный и вызывает желание взять ещё - пицца восхитительная и подаётся в индивидуальных размерах, однако будьте осторожны: любимая пицца Питера с прошутто и рукколой на самом деле является маргаритой с холодным прошутто и рукколой сверху, как салат.|любимая пицца Питера с прошутто и рукколой|neutral|0.0
833|Официанты всегда стараются помочь, несмотря на то, что они часто заняты множеством посетителей.|посетители|neutral|0.0
836|Хотя это и не классическая ресторанная кухня, шеф-повар вдохнул новую жизнь в старую кухню с помощью инновационных и вкусных блюд, которые действительно индийские, но без тяжести и усталости от обычных ресторанных клише.|кухня|neutral|0.0
846|Меню в виде фотоальбома было милой деталью, и оно определённо помогло моей компании выбрать жареную курицу, свиную отбивную и лапшу, которые мы все заказали.|жареная курица|neutral|0.0
847|Меню в виде фотоальбома было милой деталью, и оно определённо помогло моей компании выбрать жареную курицу, свиную отбивную и лапшу, которые мы все заказали.|свиная отбивная|neutral|0.0
848|Меню в виде фотоальбома было милой деталью, и оно определённо помогло моей компании выбрать жареную курицу, свиную отбивную и лапшу, которые мы все заказали.|лапша|neutral|0.0
854|Я попросил открытый бутерброд с сыром, а менеджер фактически сказал мне идти в другое заведение!|открытый бутерброд с сыром|neutral|0.0
856|если это произойдёт, просто попросите настоящий наан.|наан|neutral|0.0
880|Еда надёжная, а цены умеренные.|цены|neutral|0.0
886|Официант был очень крут и подавал нам еду и напитки с улыбкой.|еда|neutral|0.0
887|Официант был очень крут и подавал нам еду и напитки с улыбкой.|напитки|neutral|0.0
889|Мы искали еду и случайно наткнулись на этот квартал индийских ресторанов на Ист-6-стрит.|еда|neutral|0.0
903|Нам сказали, что ожидание около двадцати минут, и это не помешает нашему спектаклю в 20:00.|ожидание|neutral|0.0
915|Обслуживание за столиком могло бы быть более внимательным, но, как человеку, работающему в сфере услуг, мне было понятно, что они заняты.|обслуживание|neutral|1.0
916|Это не взрыв мозга, но, по-моему, тайская еда никогда такой и не будет.|тайская еда|neutral|0.0
925|Ники по прозвищу Нос в баре — это отдельное удовольствие.|бар|neutral|0.0
939|Простая пицца была мокрой, а креативная пицца с лесными грибами (третье поколение Fornini) была залита трюфельным маслом в середине (опять же, став мокрой), а по краям ничего не было.|трюфельное масло|neutral|0.0
950|Я пошёл туда с женой, и нам пришлось ждать столик, хотя было видно много свободных без знаков брони.|знак брони|neutral|0.0
957|Большая пицца стоит $20, а топпинги около $3 каждый.|топпинги|neutral|0.0
963|Выросший в Нью-Йорке, я съел свою долю бейглов.|бейглы|neutral|0.0
965|Блинчики с зелёным луком и жареные пельмени были ничем не примечательны.|блинчики с зелёным луком|neutral|0.0
966|Блинчики с зелёным луком и жареные пельмени были ничем не примечательны.|жареные пельмени|neutral|0.0
980|Я был практически сыт после закуски-фондю.|закуска-фондю|neutral|0.0
981|БУДЬТЕ ОСТОРОЖНЫ, прежде чем попросить дополнительно остроты.|острота|neutral|0.0
992|Ходили туда на обед с коллегами.|обед с коллегами|neutral|0.0
1010|Мясные блюда теперь украшают меню, хотя есть ещё много вегетарианских вариантов.|мясные блюда|neutral|0.0
1030|Я уже упоминал вино?|вино|neutral|0.0
1033|Порции дим сама здесь немного больше, чем я привык.|порции дим сама|neutral|0.0
1034|Однако летом 2003 года, кажется, сменилось руководство, и большая дверь была заменена на стеклянный фасад, избавившись от тёмного романтического антуража.|руководство|neutral|0.0
1045|После ужина отведите свою пару на ОГРОМНУЮ танцплощадку, вероятно, одну из самых больших, которые вы увидите в Нью-Йорке.|ужин|neutral|0.0
1048|Шеф-повар и владелец поменялись???|шеф-повар|neutral|0.0
1049|Шеф-повар и владелец поменялись???|владелец|neutral|0.0
1060|Пицца — единственная пицца в Нью-Йорке, к которой не нужно добавлять топпинги — тесто на вкус как лучший свежеиспечённый хлеб!|топпинги|neutral|0.0
1069|Кальби и неббиоло действительно сочетаются.|кальби|neutral|0.0
1070|Кальби и неббиоло действительно сочетаются.|неббиоло|neutral|0.0
1075|"Оглядевшись, я увидел зал, полный ньюйоркцев, наслаждающихся настоящей едой в настоящем ресторане, а не клуба для ""золотой молодёжи"", которая хочет быть замеченной."|зал|neutral|0.0
1077|Они не ходят с подносами дим сама.|подносы дим сама|neutral|0.0
1080|Мы планировали заказать десерт, но официантка буквально швырнула нам счёт, прежде чем мы успели заказать.|десерт|neutral|0.0
1082|Мы планировали заказать десерт, но официантка буквально швырнула нам счёт, прежде чем мы успели заказать.|счёт|neutral|0.0
1091|У меня был потрясающий ужин, и наш официант подсказал нам очень хорошее вино в нашем ценовом диапазоне, вместо того чтобы позволить нам купить вино по схожей цене, но не такое хорошее.|ценовой диапазон|neutral|0.0
1113|После двух попыток официанта унести его (мы даже не посмотрели его, у нас ещё были полные бокалы пива), подошёл менеджер и сказал, что им нужен столик для людей с бронированием.|пиво|neutral|0.0
1125|Сначала принесли не тот хлеб с закуской, затем, когда я попытался заказать второй бокал вина к основному блюду...|закуска|neutral|0.0
1126|Сначала принесли не тот хлеб с закуской, затем, когда я попытался заказать второй бокал вина к основному блюду...|бокал вина|neutral|0.0
1127|Сначала принесли не тот хлеб с закуской, затем, когда я попытался заказать второй бокал вина к основному блюду...|основное блюдо|neutral|0.0
1134|Бронируйте, но ожидайте задержки в 15-20 минут, так как персонал, встречающий гостей, испытывал трудности с рассадкой тех, кто пришёл с бронированием, вероятно, из-за большого количества посетителей без брони, так как место рядом с Таймс-сквер.|бронирование|neutral|1.0
1140|Они, кажется, не делают акцент на спецпредложениях или свежих ингредиентах, что, по-моему, необходимо для хорошей тайской кухни.|тайская кухня|neutral|0.0
1141|Другие закуски и еда|закуски|neutral|0.0
1142|Другие закуски и еда|еда|neutral|0.0
1148|Также немного дороже, чем в обычной бейгл-пекарне.|бейгл|neutral|0.0
1164|Когда мой десерт принесли, в нём была свеча — не потому, что кто-то попросил, — а потому что официант, наверное, увидел, как я открываю поздравительную открытку и подарок, и сказал, что знает, что это особый случай.|десерт|neutral|0.0
1168|Также очень ограниченное количество мест, и в часы пик можно долго ждать еду.|еда|neutral|0.0
1170|Если это просто быстрый мартини в баре (я рекомендую Джеффри), или потрясающая жареная курица, идите в Village!|мартини|neutral|0.0
1171|Если это просто быстрый мартини в баре (я рекомендую Джеффри), или потрясающая жареная курица, идите в Village!|бар|neutral|0.0
1173|Было долгое ожидание столика на улице, но на солнце было слишком жарко, так что наш столик внутри был очень кстати.|столик|neutral|0.0
1177|Если любите острое, попробуйте куриное виндалу.|куриное виндалу|neutral|0.0
1178|Если любите острое, попробуйте куриное виндалу.|острая еда|neutral|0.0
1183|Бесплатный напиток не предусмотрен.|напиток|neutral|0.0
1187|Хотя они экономят на капитальных затратах, они вкладывают деньги в бейглы, потому что они одни из лучших в городе.|бейглы|neutral|0.0
1188|Два шеф-повара ушли довольно давно, чтобы открыть своё заведение.|шеф-повара|neutral|0.0
1189|Не тратьте деньги на интерьер.|интерьер|neutral|0.0
1192|Я никогда раньше не ел 40 кусочков относительно хорошего нигири.|нигири|neutral|0.0
1195|"Я бы назвал это ""итальянским ужином""."|ужин|neutral|0.0
1203|вся еда была отличной - учитывая, что качество еды в большинстве ресторанов средней ценовой категории посредственное, здесь было немного дороже, но оно того стоило.|ценовая категория|neutral|0.0
1208|Я заказал треску с паэльей (острое и очень сытное, я большой едок и смог съесть только половину), а мой парень заказал классическую рыбу с картошкой (опять же, большая порция - минимум 5 кусочков рыбы и корзинка картошки).|рыба|neutral|1.0
1209|Я заказал треску с паэльей (острое и очень сытное, я большой едок и смог съесть только половину), а мой парень заказал классическую рыбу с картошкой (опять же, большая порция - минимум 5 кусочков рыбы и корзинка картошки).|картошка|neutral|0.0
1225|Мы посмеялись, когда он наконец предложил нам меню десертов, и оставили 10% чаевых, что, по-моему, было щедро.|меню десертов|neutral|0.0
1232|Мне нужно минимум три ролла, чтобы наесться, а это как минимум $14!|роллы|neutral|0.0
1260|не еда, не атмосфера, не обслуживание, я согласен с предыдущими отзывами - вы ждёте и ждёте, персонал очень грубый, а когда вы попадаете внутрь, они стараются быстрее вас выпроводить.|еда|neutral|0.0
1261|не еда, не атмосфера, не обслуживание, я согласен с предыдущими отзывами - вы ждёте и ждёте, персонал очень грубый, а когда вы попадаете внутрь, они стараются быстрее вас выпроводить.|атмосфера|neutral|0.0
1262|не еда, не атмосфера, не обслуживание, я согласен с предыдущими отзывами - вы ждёте и ждёте, персонал очень грубый, а когда вы попадаете внутрь, они стараются быстрее вас выпроводить.|обслуживание|neutral|0.0
1264|Я всегда заказываю ужин Шабу-Шабу, и мясо всегда свежее.|ужин Шабу-Шабу|neutral|0.0
1275|С другой стороны, если вас не так легко обмануть, вы найдёте сотни ресторанов, которые предложат обслуживание и атмосферу на уровне Alain Ducasse, а еда будет превосходить в подаче, вкусе, выборе, качестве и количестве.|обслуживание|neutral|0.0
1276|С другой стороны, если вас не так легко обмануть, вы найдёте сотни ресторанов, которые предложат обслуживание и атмосферу на уровне Alain Ducasse, а еда будет превосходить в подаче, вкусе, выборе, качестве и количестве.|атмосфера|neutral|0.0
1288|Возможно, то, что я не был дома последние 2 года, немного искажает моё восприятие, но еда была вкусной и острой без плавающего масла, как в подобных заведениях.|масло|neutral|0.0
1308|Брускетта немного мокрая, но салаты были свежими, включали хороший микс зелени (не айсберг), все блюда подавались горячими из кухни.|айсберг|neutral|0.0
1310|Атмосфера не самая лучшая, но, думаю, так они держат цены низкими.|атмосфера|neutral|0.0
1314|Если ваша любимая китайская еда — это курица генерала Тао, то это НЕ ваше место.|китайская еда|neutral|0.0
1321|Официанты часто забывают про напитки, порции такие маленькие, что двум людям сложно разделить одно основное блюдо.|напитки|neutral|0.0
1325|Ресторан был сначала переполнен, так что мы ждали у бара около 20 минут, прежде чем нас посадили.|бар|neutral|0.0
1330|А если у вас есть бронь, вы будете ждать максимум 5 минут — так что выпейте что-нибудь в баре.|напиток|neutral|0.0
1331|А если у вас есть бронь, вы будете ждать максимум 5 минут — так что выпейте что-нибудь в баре.|бар|neutral|0.0
1334|"Еда в этом месте — это ""гурме"" индийская кухня."|еда|neutral|0.0
